Source;Target;Weight
bc1q2sp030pvj2mr8h79z898rww52udn60dqlpey88;bc1qnft6dwea2f3evcky55e7a3nvysy287fvspgejm;7418765.694
bc1q2sp030pvj2mr8h79z898rww52udn60dqlpey88;bc1qnft6dwea2f3evcky55e7a3nvysy287fvspgejm;83072.22714
bc1qw03tvhtgewjes3np0tpzzjctll0hnq45pdlsck;bc1qnft6dwea2f3evcky55e7a3nvysy287fvspgejm;83072.22714
bc1qw03tvhtgewjes3np0tpzzjctll0hnq45pdlsck;bc1qnft6dwea2f3evcky55e7a3nvysy287fvspgejm;57270.07915
bc1q5ujaejsjvv4kx70psv7c3c8gjjuwejqkf8h595;bc1qnft6dwea2f3evcky55e7a3nvysy287fvspgejm;57270.07915
bc1qe5wucr9894gfc952t7gl6yqhrpqlety0fvzv2y;bc1qwpzwdl5whrzznkcuyzz3y8p60fv87fs3uh66pa;172133.2067
bc1q7w8c0qg0fvg3rcyjdmznftwymc0d6pusq5jgx5;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8143.130201
bc1qppc8lxx67wqj6qrw89kh6nk0xzr695ramefcpa;bc1qwpzwdl5whrzznkcuyzz3y8p60fv87fs3uh66pa;173649.6938
bc1qppc8lxx67wqj6qrw89kh6nk0xzr695ramefcpa;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8214.870873
bc1qr5p7lnvk6z72zmnccxlqj9gp3ke3c2nj62lehc;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8214.870873
bc1q0g4u5flc7cwd8nkj2xcglr8qnfj75t4e4gpxec;bc1qwpzwdl5whrzznkcuyzz3y8p60fv87fs3uh66pa;176051.8681
bc1q0g4u5flc7cwd8nkj2xcglr8qnfj75t4e4gpxec;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8328.510875
bc1q94t9vetu9vtx3873p9mv6va0r2m992059x925w;bc1qjrgqe30u60x7x229dzd8upr6l02vy03hl2ld2v;8328.510875
bc1q94t9vetu9vtx3873p9mv6va0r2m992059x925w;bc1qwpzwdl5whrzznkcuyzz3y8p60fv87fs3uh66pa;178165.2313
